"","date","brand","lastPrice","ticker","shoeName","tradeVolmn","shoeDesc","tradeRange","shoeVol","pricePrem"
"5689","2016","retro-jordans",80,"AJ1-ULT","Jordan 1 Retro Ultra High White Black","Size: 13",NA,"Trade Range (12 Mos.)US$ 50 - US$ 110",37.9,-46.7
"5690","2016","retro-jordans",90,"AJ6-BLKCATGS","Jordan 6 Retro Black Cat (GS)","Size: 6.5Y",NA,"Trade Range (12 Mos.)US$ 68 - US$ 112",24.9,-35.7
"5691","2016","retro-jordans",120,"AJ2-WINGIT","Jordan 2 Retro Wing It","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 94 - US$ 146",21.5,-36.8
"5692","2016","retro-jordans",99,"AJ12-HYPVLTGS","Jordan 12 Retro Hyper Violet (GS)","Size: 7Y",NA,"Trade Range (12 Mos.)US$ 78 - US$ 120",21,-29.3
"5693","2016","retro-jordans",80,"NK-AJ1RLSO","Jordan 1 Retro Low Swooshless Olive","Size: 11",NA,"Trade Range (12 Mos.)US$ 45 - US$ 115",44.3,-46.7
"5694","2016","retro-jordans",90,"AJ9-KBPEGS","Jordan 9 Retro Kobe Bryant PE (GS)","Size: 6Y",NA,"Trade Range (12 Mos.)US$ 65 - US$ 115",28.2,-35.7
"5695","2016","retro-jordans",125,"AJ9L-SNKSKN","Jordan 9 Retro Low Snakeskin","Size: 12",NA,"Trade Range (12 Mos.)US$ 97 - US$ 153",22.5,-26.5
"5696","2016","retro-jordans",183,"AJ11L-MIDNAVYGS","Jordan 11 Retro Low Midnight Navy (GS)","Size: 7Y",NA,"Trade Range (12 Mos.)US$ 150 - US$ 216",17.9,52.5
"5697","2016","retro-jordans",60,"AJ12-FLU16PS","Jordan 12 Retro Flu Game 2016 (PS)","Size: 11",NA,"Trade Range (12 Mos.)US$ 32 - US$ 88",46.6,-25
"5698","2016","retro-jordans",125,"AJ7-TINKERALTGS","Jordan 7 Retro Tinker Alternate (GS)","Size: 7Y",NA,"Trade Range (12 Mos.)US$ 106 - US$ 144",14.9,-10.7
"5699","2016","retro-jordans",160,"AJ10-LONDON","Jordan 10 Retro London","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 133 - US$ 187",17,-15.8
"5700","2016","retro-jordans",100,"NK-AJ1RMWTGRBK","Jordan 1 Retro Mid White Gym Red Black","Size: 10",NA,"Trade Range (12 Mos.)US$ 84 - US$ 116",16.1,-9.1
"5701","2016","retro-jordans",90,"AJ5L-DNKFRMABV","Jordan 5 Retro Low Dunk From Above","Size: 12",NA,"Trade Range (12 Mos.)US$ 69 - US$ 111",23.3,-48.6
"5702","2016","retro-jordans",115,"AJ29L-UNC","Jordan XX9 Low UNC","Size: 12",NA,"Trade Range (12 Mos.)US$ 74 - US$ 156",35.4,-37.8
"5703","2016","retro-jordans",125,"AJ31-N7","Jordan XXX1 N7","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 105 - US$ 145",16.4,-32.4
"5704","2016","retro-jordans",122,"AJ17-BULLS","Jordan 17 Retro Chicago Bulls","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 99 - US$ 145",18.5,-51.2
"5705","2016","retro-jordans",160,"AJ5L-NEYMARGS","Jordan 5 Retro Low Neymar (GS)","Size: 4Y",NA,"Trade Range (12 Mos.)US$ 134 - US$ 186",16.3,-11.1
"5706","2016","retro-jordans",140,"AJ10-LA","Jordan 10 Retro Los Angeles","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 106 - US$ 174",24.3,-26.3
"5707","2016","retro-jordans",121,"AJ5L-WLFGRYGS","Jordan 5 Retro Low Wolf Grey (GS)","Size: 5Y",NA,"Trade Range (12 Mos.)US$ 111 - US$ 131",8.5,0.8
"5708","2016","retro-jordans",108,"FUTRBT-BLKGRYRD","Jordan Future Boot Black Grey Red","Size: 10",NA,"Trade Range (12 Mos.)US$ 84 - US$ 132",22.3,-41.6
"5709","2016","retro-jordans",95,"AJHYDR-OVOWHT","Jordan Hydro Slide Retro 12 OVO","Size 8",NA,"Trade Range (12 Mos.)US$ 73 - US$ 117",22.7,46.2
"5710","2016","retro-jordans",199,"AJ31-USA","Jordan XXX1 USA","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 154 - US$ 244",22.7,7.6
"5711","2016","retro-jordans",150,"AJ5L-FIRERED","Jordan 5 Retro Low Fire Red","Size: 12",NA,"Trade Range (12 Mos.)US$ 126 - US$ 174",16.1,-14.3
"5712","2016","retro-jordans",175,"AJ12-BARONSGS","Jordan 12 Retro Barons (GS)","Size: 5.5Y",NA,"Trade Range (12 Mos.)US$ 148 - US$ 202",15.7,25
"5713","2016","retro-jordans",165,"AJ13-SNGLEDAYGS","Jordan 13 Retro What Is Love Pack (GS)","Size: 6Y",NA,"Trade Range (12 Mos.)US$ 125 - US$ 205",24.5,NA
"5714","2016","retro-jordans",220,"AJ12-HRSSGS","Jordan 12 Retro Heiress Plum Fog (GS)","Size: 8Y",NA,"Trade Range (12 Mos.)US$ 171 - US$ 269",22.3,37.5
"5715","2016","retro-jordans",101,"AJ31-FNPRNT","Jordan XXX1 Fine Print","Size: 10",NA,"Trade Range (12 Mos.)US$ 75 - US$ 127",25.4,-45.4
"5716","2016","retro-jordans",142,"AJ10-PARIS","Jordan 10 Retro Paris","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 111 - US$ 173",21.9,-25.3
"5717","2016","retro-jordans",115,"AJ8-CHMPGNGS","Jordan 8 Retro Champagne (GS)","Size: 5Y",NA,"Trade Range (12 Mos.)US$ 86 - US$ 144",25.2,-36.1
"5718","2016","retro-jordans",220,"AJ12-WOOL","Jordan 12 Retro Wool","Size: 10",NA,"Trade Range (12 Mos.)US$ 194 - US$ 246",11.6,10
"5719","2016","retro-jordans",195,"AJ29-GYMRED","Jordan XX9 Gym Red","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 157 - US$ 233",19.6,-13.3
"5720","2016","retro-jordans",85,"AJ1HN-DFA","Jordan 1 Retro High Nouveau Dunk From Above","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 33 - US$ 137",61.4,-43.3
"5721","2016","retro-jordans",150,"AJ1L-SWSHLSSBLK","Jordan 1 Retro Low Swooshless Black","Size: 14",NA,"Trade Range (12 Mos.)US$ 126 - US$ 174",16.3,NA
"5722","2016","retro-jordans",225,"AJ9GLF-CLGRY","Jordan 9 Retro Golf Cleat Wolf Grey","Size: 13",NA,"Trade Range (12 Mos.)US$ 182 - US$ 268",19.2,NA
"5723","2016","retro-jordans",152,"AJ1L-CHI16GS","Jordan 1 Retro Low Chicago 2016 (GS)","Size: 5.5Y",NA,"Trade Range (12 Mos.)US$ 131 - US$ 173",13.7,68.9
"5724","2016","retro-jordans",NA,"AJFTRBT-KHKI","Jordan Future Boot Khaki","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5725","2016","retro-jordans",245,"AJ2-JSTDONBCHGS","Jordan 2 Retro Just Don Beach (GS)","Size: 5Y",NA,"Trade Range (12 Mos.)US$ 169 - US$ 321",30.9,-30
"5726","2016","retro-jordans",450,"AJ1-BTOE16GS","Jordan 1 Retro Black Toe (2016) (GS)","Size: 6.5Y",NA,"Trade Range (12 Mos.)US$ 368 - US$ 532",18.2,275
"5727","2016","retro-jordans",405,"AJ1-TOP3GS","Jordan 1 Retro Top 3 (GS)","Size: 6Y",NA,"Trade Range (12 Mos.)US$ 373 - US$ 437",7.9,237.5
"5728","2016","retro-jordans",NA,"AJ1L-NSPSNY","Jordan 1 Retro Low NS PSNY","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5729","2016","retro-jordans",NA,"AJPACK-KOBEWHT","Jordan Kobe PE Pack 3/8","Size: 15",NA,"Trade Range (12 Mos.)US$ 10,890 - US$ 13,310",NA,NA
"5730","2016","retro-jordans",NA,"AJ10-VIVPNKPS","Jordan 10 Retro Vivid Pink (PS)","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5731","2016","retro-jordans",NA,"NK-AJFSC3A","Jordan Flight SC-3 Anthracite","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5732","2016","retro-jordans",NA,"J23-TRPLBLK","Jordan J23 Triple Black","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5733","2016","retro-jordans",80,"AJTRL-NEYMAR","Jordan Trainer 1 Low Neymar","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 29 - US$ 131",63.9,-42.9
"5734","2016","retro-jordans",NA,"NK-AJSBKVRD17","Jordan Ultra.Fly Metallic Hematite","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5735","2016","retro-jordans",60,"NK-AJW0LBKL","Jordan Westbrook 0 Low Black Leather","Size: 11",NA,"Trade Range (12 Mos.)US$ 50 - US$ 70",16.7,-45.5
"5736","2016","retro-jordans",NA,"AJ10-GRIMMBLK","Jordan 10 Retro Grimm Gala Black","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5737","2016","retro-jordans",NA,"AJ1H-SLVMDLGS","Jordan 1 Retro High Silver Medal (GS)","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5738","2016","retro-jordans",NA,"AJ31-BRZLGRNPE","Jordan XXX1 Brazil PE (Green)","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5739","2016","retro-jordans",575,"AJ16-VTRNSDYSND","Jordan 16 Retro Veteran's Day PE (Sand)","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 518 - US$ 633",NA,NA
"5740","2016","retro-jordans",NA,"AJ10-GRIMMWHT","Jordan 10 Retro Grimm Gala White","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5741","2016","retro-jordans",NA,"NK-AJUFBKI23","Jordan Ultra.Fly Black Infrared 23","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5742","2016","retro-jordans",NA,"HRZNL-OBSINF","Jordan Horizon Low Obsidian Infrared 23","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5743","2016","retro-jordans",NA,"AJREVL-HYPRTRQ","Jordan Reveal Hyper Turquoise","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5744","2016","retro-jordans",100,"AJ6-MANGOGS","Jordan 6 Retro Bright Mango (GS)","Size: 6.5Y",NA,"Trade Range (12 Mos.)US$ 92 - US$ 108",8.4,-28.6
"5745","2016","retro-jordans",NA,"AJHOR-ALLSTAR16","Jordan Horizon All Star (2016)","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5746","2016","retro-jordans",NA,"ULFLY-NVYUNIBLU","Jordan Ultra.Fly Navy Uni Blue","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5747","2016","retro-jordans",600,"AJ16-VTRNSDYOLV","Jordan 16 Retro Veteran's Day PE (Olive)","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 540 - US$ 660",NA,NA
"5748","2016","retro-jordans",NA,"NK-AJFIWTC","Jordan Flight Incline White Cement","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5749","2016","retro-jordans",74,"AJ31-BANGS","Jordan XXXI Banned (GS)","Size: 6.5Y",NA,"Trade Range (12 Mos.)US$ 67 - US$ 81",9.5,-53.8
"5750","2016","retro-jordans",NA,"AJPACK-SPCJAM","Jordan Space Jam Pack 11/XXX1","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5751","2016","retro-jordans",NA,"AJ14-SMLSS","Jordan 14 Retro Black Seamless","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5752","2016","other-sneakers",500,"VANS-FOG","Vans Sk8-Hi Fear of God","Size: 11",NA,"Trade Range (12 Mos.)US$ 402 - US$ 598",19.7,400
"5753","2016","other-sneakers",416,"VN-ASBKCL","Vans Authentic Supreme Black Checker Logo","Size: 11",NA,"Trade Range (12 Mos.)US$ 328 - US$ 503",21,324.2
"5754","2016","other-sneakers",750,"VANS95-FOG","Vans Era 95 Fear of God","Size 9",NA,"Trade Range (12 Mos.)US$ 568 - US$ 932",24.3,650
"5755","2016","other-sneakers",135,"NB997PT5-PHNTCI","New Balance 997.5 Phantaci","Size: 10",NA,"Trade Range (12 Mos.)US$ 57 - US$ 213",57.8,-32.5
"5756","2016","other-sneakers",165,"VANSSK8-OFDNT","Vans Sk8-Hi Odd Future Donut","Size 8",NA,"Trade Range (12 Mos.)US$ 131 - US$ 199",20.7,106.3
"5757","2016","other-sneakers",325,"GL3-MILITIA","ASICS Gel-Lyte III Ronnie Fieg Militia (Special Box)","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 286 - US$ 364",12.1,30
"5758","2016","other-sneakers",375,"DIADINTPD-KITH","Diadora Intrepid Kith From Seoul To Rio","Size 8",NA,"Trade Range (12 Mos.)US$ 312 - US$ 438",16.8,108.3
"5759","2016","other-sneakers",550,"BAPESTA-RFSAND","A Bathing Ape Bapesta Ronnie Fieg Fiegsta Sand","Size: 36",NA,"Trade Range (12 Mos.)US$ 465 - US$ 635",15.5,83.3
"5760","2016","other-sneakers",500,"VN-SK8HSBKCL","Vans Sk8-Hi Supreme Black Checker Logo","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 425 - US$ 575",14.9,354.5
"5761","2016","other-sneakers",400,"GL3-SUPERGRN","ASICS Gel-Lyte III Ronnie Fieg Super Green","Size: 12",NA,"Trade Range (12 Mos.)US$ 326 - US$ 474",18.4,60
"5762","2016","other-sneakers",NA,"VANSSK8-SUPBLKW","Vans Sk8-Hi Supreme Public Enemy Black White","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5763","2016","other-sneakers",327,"VN-ASBLCWT18","Vans Authentic Supreme Blue Checker Logo","Size 9",NA,"Trade Range (12 Mos.)US$ 264 - US$ 390",19.2,233.7
"5764","2016","other-sneakers",65,"VN-OKCRRD","Vans Old Skool Checkerboard Racing Red","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 59 - US$ 71",9.8,8.3
"5765","2016","other-sneakers",48,"QUES-JDKA5","Reebok Question Mid Jadakiss A5","Size 8",NA,"Trade Range (12 Mos.)US$ 12 - US$ 84",75.5,-65.7
"5766","2016","other-sneakers",65,"GL3-WALEICCHAMP","ASICS Gel-Lyte III Villa x Wale Intercontinental Champion","Size: 10",NA,"Trade Range (12 Mos.)US$ 52 - US$ 78",20.4,-59.4
"5767","2016","other-sneakers",140,"S5500-CRLWRLD6","Saucony Shadow 5500 Bait ""Cruel World 6""","Size 9",NA,"Trade Range (12 Mos.)US$ 101 - US$ 179",28,16.7
"5768","2016","other-sneakers",155,"DIAD8-PANDA","Diadora S8000 BAIT Kung Fu Panda","Size 8",NA,"Trade Range (12 Mos.)US$ 119 - US$ 192",23.2,-48.2
"5769","2016","other-sneakers",210,"GLMAI-SALM","ASICS Gel Mai Ronnie Fieg Salmon (Special Box)","Size 9",NA,"Trade Range (12 Mos.)US$ 168 - US$ 252",20.1,16.7
"5770","2016","other-sneakers",410,"YZYBOOT-CRPTAUP","Yeezy Military Crepe Boot Season 2 Taupe","Size: 11",NA,"Trade Range (12 Mos.)US$ 352 - US$ 468",14.1,-36.4
"5771","2016","other-sneakers",750,"BG-STBKWTW","Balenciaga Speed Trainer Black White (W)","Size: 7W",NA,"Trade Range (12 Mos.)US$ 673 - US$ 827",10.3,37.6
"5772","2016","other-sneakers",60,"CURY3-DUBNTN","UA Curry 3 Dub Nation Heritage","Size: 10",NA,"Trade Range (12 Mos.)US$ 40 - US$ 80",33.6,-57.1
"5773","2016","other-sneakers",90,"INSTA-GRINCH","Reebok Instapump Fury Grinch","Size 6",NA,"Trade Range (12 Mos.)US$ 71 - US$ 109",20.8,-55
"5774","2016","other-sneakers",175,"QUES-TTYLR","Reebok Question Mid Teyana Taylor Primal Red (W)","Size: 12.5W",NA,"Trade Range (12 Mos.)US$ 146 - US$ 204",16.7,9.4
"5775","2016","other-sneakers",80,"CURY2.5-DUBNATN","UA Curry 2.5 Dub Nation","Size 9",NA,"Trade Range (12 Mos.)US$ 67 - US$ 93",16.2,-40.7
"5776","2016","other-sneakers",165,"GL5-OFFCOBB1","ASICS Gel-Lyte V Offspring Cobbled Streets Part 1","Size: 10",NA,"Trade Range (12 Mos.)US$ 137 - US$ 193",16.7,26.9
"5777","2016","other-sneakers",125,"999-CML","New Balance 999 Packer Shoes CML","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 92 - US$ 158",26.5,-16.7
"5778","2016","other-sneakers",115,"SLIPON-SWANWHPE","Vans Slip-On Star Wars (A New Hope)","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 115 - US$ 116",0.4,91.7
"5779","2016","other-sneakers",150,"PUMABOG-PIGEON","Puma Blaze Of Glory Staple Pigeon","Size: 11",NA,"Trade Range (12 Mos.)US$ 111 - US$ 189",25.8,NA
"5780","2016","other-sneakers",120,"CURY1L-CHAMPS","UA Curry 1 Low Championship","Size: 10",NA,"Trade Range (12 Mos.)US$ 85 - US$ 155",29.5,9.1
"5781","2016","other-sneakers",110,"VN-OALWBKC","Vans Authentic WTAPS Black Crossbones","Size 5",NA,"Trade Range (12 Mos.)US$ 76 - US$ 144",30.7,69.2
"5782","2016","other-sneakers",85,"GT2-SQRRL","ASICS GT-II Mita Squirrel","Size: 10",NA,"Trade Range (12 Mos.)US$ 26 - US$ 144",69.9,-43.3
"5783","2016","other-sneakers",140,"GELC-ONTHEROAD","ASICS Gel-Classic Bodega ""On the Road""","Size 9",NA,"Trade Range (12 Mos.)US$ 109 - US$ 171",22.1,7.7
"5784","2016","other-sneakers",250,"GELRES-PATANIME","ASICS Gel-Respector Patta ""Anime""","Size 8",NA,"Trade Range (12 Mos.)US$ 204 - US$ 296",18.2,66.7
"5785","2016","other-sneakers",190,"PUMA-CREPWHTGS","Puma Creepers Rihanna Fenty Glossy White (W)","Size: 6W",NA,"Trade Range (12 Mos.)US$ 176 - US$ 204",7.6,35.7
"5786","2016","other-sneakers",178,"GL3-RCHAMPGRY","ASICS Gel-Lyte III Reigning Champ Grey","Size 9",NA,"Trade Range (12 Mos.)US$ 129 - US$ 227",27.5,18.7
"5787","2016","other-sneakers",80,"PM-CVRFBKW","Puma Creeper Velvet Rihanna Fenty Black (W)","Size: 10W",NA,"Trade Range (12 Mos.)US$ 60 - US$ 100",24.6,-46.7
"5788","2016","other-sneakers",200,"NB-997JCM","New Balance 997 J Crew Moonshot","Size: 10",NA,"Trade Range (12 Mos.)US$ 174 - US$ 226",13.2,-4.8
"5789","2016","other-sneakers",190,"VANSOSK-WOOD","Vans Old Skool Toy Story Woody","Size: 12",NA,"Trade Range (12 Mos.)US$ 143 - US$ 237",24.5,171.4
"5790","2016","other-sneakers",350,"CURY-BACK2BACK","UA Curry Pack Back 2 Back MVP","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 288 - US$ 412",17.7,-12.5
"5791","2016","other-sneakers",75,"GL3-OREOBLK","ASICS Gel-Lyte III Oreo Pack Black","Size 9",NA,"Trade Range (12 Mos.)US$ 58 - US$ 92",22.3,-42.3
"5792","2016","other-sneakers",40,"VANSOSK-VEGT","Vans Old Skool Veggie Tan","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 30 - US$ 50",25,-50
"5793","2016","other-sneakers",66,"PSH1P-ALIFEGRY","Reebok Phase 1 Pro Alife Grey","Size: 10",NA,"Trade Range (12 Mos.)US$ 57 - US$ 75",14.1,-33.3
"5794","2016","other-sneakers",NA,"RB-QMJ-GS","Reebok Question Mid Jadakiss (GS)","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5795","2016","other-sneakers",115,"SB-SSHOG","Sandalboyz Slides Saint Honore Orange","Size 9",NA,"Trade Range (12 Mos.)US$ 98 - US$ 133",15.2,109.1
"5796","2016","other-sneakers",35,"SB-SSHR","Sandalboyz Slides Saint Honore Royal","Size: 10",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5797","2016","other-sneakers",38,"VANSAUTH-VEGT","Vans Authentic Veggie Tan","Size 8",NA,"Trade Range (12 Mos.)US$ 26 - US$ 50",30.9,-52.5
"5798","2016","other-sneakers",55,"INSTA-BRND","Reebok Instapump Fury Future Overbranded","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 46 - US$ 64",15.5,-68.6
"5799","2016","other-sneakers",55,"SK8H-POOLVBS","Vans Sk8-Hi Pool Vibes","Size 4",NA,"Trade Range (12 Mos.)US$ 50 - US$ 60",9.1,-21.4
"5800","2016","other-sneakers",60,"VANSSK8-VEGT","Vans Sk8-Hi Veggie Tan","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 53 - US$ 67",11.9,-45.5
"5801","2016","other-sneakers",75,"NB-TUBK","New Balance Trailbuster Undefeated Black","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 68 - US$ 83",NA,-46.4
"5802","2016","other-sneakers",80,"PUMADISC-ATMOS","Puma Disc Blaze Atmos Night Jungle","Size: 10",NA,"Trade Range (12 Mos.)US$ 53 - US$ 107",34.2,-50
"5803","2016","other-sneakers",75,"GL5-MNBM","ASICS Gel-Lyte 5 Moonbeam","Size: 10",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5804","2016","other-sneakers",60,"CURY3-RGNWTR","UA Curry 3 Reign Water","Size: 13",NA,"Trade Range (12 Mos.)US$ 50 - US$ 70",16.4,-57.1
"5805","2016","other-sneakers",60,"GRID8000-DESERT","Saucony Grid 8000 Desert","Size: 13",NA,"Trade Range (12 Mos.)US$ 54 - US$ 66",NA,-50
"5806","2016","other-sneakers",NA,"CLYDE-MITA1000","Puma Clyde mita $1000","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5807","2016","other-sneakers",65,"QUES-EBC","Reebok Question Mid EBC","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 54 - US$ 76",17.1,-53.6
"5808","2016","other-sneakers",250,"CURY2.5-73AND9","UA Curry 2.5 73-9","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 195 - US$ 305",21.9,78.6
"5809","2016","other-sneakers",NA,"GLSIGHT-DNMBLU","ASICS Gel-Sight Selvedge Denim Blue","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5810","2016","other-sneakers",100,"CURY2.5-49ERS","UA Curry 2.5 49ers","Size: 15",NA,"Trade Range (12 Mos.)US$ 90 - US$ 110",NA,-25.9
"5811","2016","other-sneakers",93,"GRID9000-LTRMN","Saucony Grid 9000 Letterman","Size: 12",NA,"Trade Range (12 Mos.)US$ 69 - US$ 117",25.9,-28.5
"5812","2016","other-sneakers",40,"LX8500-RNRTS","Reebok LX8500 Renarts Dead End Kicks","Size: 10",NA,"Trade Range (12 Mos.)US$ 36 - US$ 44",NA,-69.2
"5813","2016","other-sneakers",NA,"RB-CLKLPSRD","Reebok Classic Leather Kendrick Lamar Perfect Split Red","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5814","2016","other-sneakers",45,"CLLTHR-BLK","Reebok Classic Leather Black","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 41 - US$ 49",8,-35.7
"5815","2016","other-sneakers",50,"CURY3-MAGI","UA Curry 3 Raw Sugar","Size 9",NA,"Trade Range (12 Mos.)US$ 29 - US$ 71",41.4,-64.3
"5816","2016","other-sneakers",79,"VANSOSK-ANDY","Vans Old Skool Toy Story Andys Toys","Size: 7.5",NA,"Trade Range (12 Mos.)US$ 61 - US$ 97",22.5,12.9
"5817","2016","other-sneakers",79,"GLV-SLVGDNMBLK","ASICS Gel-Lyte V Selvedge Denim Black","Size 9",NA,"Trade Range (12 Mos.)US$ 65 - US$ 93",17.6,-39.2
"5818","2016","other-sneakers",125,"DIAD9-AQCAMO","Diadora N9000 Avio Aqua Camo","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 113 - US$ 138",NA,-7.4
"5819","2016","other-sneakers",67,"S5000-BDGATEAL","Saucony Shadow 5000 Bodega Teal Reissue","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 60 - US$ 74",9.9,-39.1
"5820","2016","other-sneakers",100,"DD-N9000FS","Diadora N.9000 Feature Strawberry","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 84 - US$ 116",16.3,-52.4
"5821","2016","other-sneakers",75,"CURY2-BHM","UA Curry 2 Black History Month","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 63 - US$ 87",16,-42.3
"5822","2016","other-sneakers",75,"VANSSK8-BUZZ","Vans Sk8-Hi Toy Story Buzz Lightyear","Size 8",NA,"Trade Range (12 Mos.)US$ 59 - US$ 91",21.6,NA
"5823","2016","other-sneakers",80,"PM-CVRFBK","Puma Creeper Velvet Rihanna Fenty Black","Size: 11",NA,"Trade Range (12 Mos.)US$ 58 - US$ 102",27.8,-46.7
"5824","2016","other-sneakers",80,"PSH1P-ALIFEBLK","Reebok Phase 1 Pro Alife Black","Size 9",NA,"Trade Range (12 Mos.)US$ 68 - US$ 92",15.5,-19.2
"5825","2016","other-sneakers",80,"VANSAUTH-WOOD","Vans Authentic Toy Story Woody","Size 6",NA,"Trade Range (12 Mos.)US$ 63 - US$ 97",21.6,23.1
"5826","2016","other-sneakers",85,"DIAD9-UBIQITAL","Diadora N9000 UBIQ Made In Italy","Size 8",NA,"Trade Range (12 Mos.)US$ 51 - US$ 119",40.2,-57.5
"5827","2016","other-sneakers",136,"PUMABOG-NYIFL","Puma Blaze Of Glory RISE New York is for Lovers","Size: 10",NA,"Trade Range (12 Mos.)US$ 108 - US$ 164",20.6,-6.2
"5828","2016","other-sneakers",86,"TSUGI-SPDCBTMN","Puma Tsugi Shoe Palace x DC Comics Justice League (Batman)","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 64 - US$ 108",25.5,-21.8
"5829","2016","other-sneakers",NA,"33H-ROY3OTH","Ewing 33 Hi Rookie Of The Year 30th Anniversary","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5830","2016","other-sneakers",74,"VANSAUTH-BOPEEP","Vans Authentic Toy Story Bo Peep","Size 4",NA,"Trade Range (12 Mos.)US$ 65 - US$ 83",12.2,13.8
"5831","2016","other-sneakers",NA,"RBKPH1-CORNR85","Reebok Phase 1 Packer Shoes Corner 85","Size --",NA,"Trade Range (12 Mos.)-- - --",NA,NA
"5832","2016","other-sneakers",75,"CURY2.5-REDBLK","UA Curry 2.5 Red Black","Size: 11",NA,"Trade Range (12 Mos.)US$ 63 - US$ 87",15.6,-44.4
"5833","2016","other-sneakers",120,"PM-CVRFRPR","Puma Creeper Velvet Rihanna Fenty Royal Purple","Size: 13",NA,"Trade Range (12 Mos.)US$ 88 - US$ 152",26.7,-20
"5834","2016","other-sneakers",180,"QUES-WHTPRTY","Reebok Question Mid White Party","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 159 - US$ 201",11.8,20
"5835","2016","other-sneakers",85,"INSTA-PNLSLMN","Reebok Instapump Fury END Pink Salmon","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 71 - US$ 99",16.8,-46.9
"5836","2016","other-sneakers",60,"S5000-BDGABLU","Saucony Shadow 5000 Bodega Blue Reissue","Size 9",NA,"Trade Range (12 Mos.)US$ 58 - US$ 63",4.2,-45.5
"5837","2016","other-sneakers",90,"GL5-MLDVES","ASICS Gel-Lyte V Maldives","Size: 7.5",NA,"Trade Range (12 Mos.)US$ 70 - US$ 110",22.2,-40
"5838","2016","other-sneakers",100,"QUES-OTTS","Reebok Question Mid Only the Strong Survive","Size: 11",NA,"Trade Range (12 Mos.)US$ 81 - US$ 119",18.9,-28.6
"5839","2016","other-sneakers",35,"BROOKS-84FINS","Brooks Regent Shoe Gallery 84 Fins","Size: 10",NA,"Trade Range (12 Mos.)US$ 21 - US$ 49",41,-73.1
